Restaurant Name,Review,Rating,Date
La Scène Thélème,"Nous avons passé une excellente soirée une équipe très agréable, un accueil chaleureux, un sommelier très professionnel qui a su nous faire découvrir de très bon vin. Une cuisine d'exception avec des saveurs incroyables et une présentation d'assiette magnifique. Merci à Monsieur Rudy Langlais et son équipe de nous avoir fait voyager à travers votre cuisine BRAVO hâte de revenir pour découvrir une prochaine carte.",5,2024-03-07
La Scène Thélème,"Une magnifique expérience gastronomique, au juste milieu de la France et du Japon, avec une parfaite maîtrise des cuissons et alliances de goûts. À noter, comme c'est désormais souvent le cas dans les grands restaurants, un retour des sauces parfaitement exécutées, très gourmandes et ici souvent originales ou revisitées. Mention spéciale pour les St Jacques, le bar et la poularde, mais tout était délicat et délicieux.",5,2024-03-03
La Scène Thélème,"Excellent et service parfait. Nous avions un menu surprise et un des plats ne convenait pas, aucun problème pour changer. Le chef fusionne à merveille les influences européennes et japonaises avec des bouillons et herbes délicieuses qui subliment les plats. Mention spéciale pour le dessert une pavlova revisitée fabuleuse.",5,2024-02-24
La Scène Thélème,"Le cadre était excellent et tout était parfait de A à Z. Ils avaient pris en compte les allergies et particularités de mes invités et le personnel a été aux petits soins. Quant au repas c’était divin. Bon évidemment vu le prix et leur renommée, heureusement que c’était le cas. Un grand bravo !",5,2024-02-19
La Scène Thélème,"Proche de l'Arc de Triomphe. Accueil agréable, belle salle très calme. Service attentionné. Menu en plusieurs actes selon vos envies. Choix limité. Cuisine raffinée il manque une petite touche ""française"". Belle carte des vins avec un choix pour tous les budgets.",4,2024-02-02
La Scène Thélème,"Un accueil très agréable, un repas rythmé et tout le monde a apprécié. Des petits apéritifs, des posts desserts avec des goûts qui activent les papilles. Ce restaurant mérite plus de succès.",5,2024-01-16
Monsieur Lancaster,"L’endroit parfait pour un repas parfait. Un déjeuner en finesse et en délicatesse… une merveille pour nos papilles 🤩 Un personnel attentionné, souriant. Une expérience au top 😊",5,2024-10-29
Monsieur Lancaster,"Les plats sont excellents, j'ai rarement mangé un filet de st pierre si bon. L'assaisonnement était délicieux. Le service et le cadre étaient très agréables. Seul bémol, très longue attente entre chaque plat alors qu'il n'y avait personne.",5,2024-09-12
Monsieur Lancaster,"Nous avons dîné hier soir en couple dans ce restaurant et avons pris les menus dégustation en 3 plats avec accord mets/vins. Tout était parfait; les mets délicieux, les vins qui s'accordaient parfaitement et le personnel très professionnel et d'une grande gentillesse.",5,2024-07-09
Monsieur Lancaster,"Accueil très agréable, carte diversifiée avec possibilité d’accès au Bar à la carte du restaurant. Ambiance calme et confortable. Service très agréable.",5,2024-04-10
Monsieur Lancaster,"Restaurant d’hôtel qui gagne à être connu. Cuisine de haut niveau, excellentes langoustines, très bon lièvre à la royale, dessert soufflé parfait. Belle carte des vins et service amical et très efficace.",5,2023-12-16
Monsieur Lancaster,"Nous y sommes allés sur la promesse du déjeuner dominical traditionnel: plat iconique et partage. Mon sentiment est très bien, mais pourrait encore mieux et, surtout, tenir la promesse. Juillet, le plat c'était Bouillabaisse. Ça démarrait fort avec tomate-mozzarella et purée d'artichaut, 2 grands plats pour 6. Cela continue avec le poisson servi en sauce à l'assiette avec crouton et rouille. Rien à dire sur goût et la cuisson, en revanche, on s'attendait à la grande cocotte au centre de la table avec moult poissons (entiers, pas forcément en filets comme on en a eus) dans une soupe bien généreuse. Petite déception. On attaque ensuite le fromage, et là pareil. On attend un chariot où chacun pourra choisir, et on est servi à l'assiette. Encore une fois, pas un problème de qualité, c'était très bon, mais une promesse non tenue. Faudra recommencer pour voir si cela évolue, bourguignon en novembre par exemple.",4,2023-07-20
Monsieur Lancaster,"Cadre superbe et cosy, terrasse à l’ombre mais hyper agréable et calme. Accueil courtois (on est dans un 5 étoiles), service pro mais un tout petit peu dépassé. Plats sains, bons produits, avec juste une pointe de créativité. Excellents desserts.",4,2022-09-12
Monsieur Lancaster,"Nous étions des fervents supporters du restaurant de l’hôtel. Hélas notre dernière visite n’a pas été concluante. Un personnel sans chaleur, un menu régional Méditerranée correct sans plus. Et surtout une tarte tropezienne indigne d’un palace (le dessert n’était sans doute pas du jour…). Dommage, nous attendrons avant de revenir dans ce charmant patio !",3,2022-07-07
Monsieur Lancaster,"Cadre superbe, nourritures très moyennes et service médiocre. Quelle déception!!! Cela ne donne pas envie de revenir. Néanmoins l'accueil est très amiable.",2,2022-06-06
Monsieur Lancaster,"Nous avons été très chaleureusement accueillis par le portier. Le lieu est magnifique. Nous avons pris une salade César et des penne à la sauce carbonara. Ces plats n’étaient de loin pas les meilleurs que nous ayons mangés, mais restaient toutefois convenables. Le prix est excessif pour la qualité du plat mais le service et le lieu remontent la note. Vous y mettrez le prix pour l’endroit mais pas pour le plat.",4,2022-03-12
Monsieur Lancaster,"Quelle déception ! Une cuisine qui respecte les produits (de qualité), cuissons bien exécutées, présentation soignée mais aucune saveur, en résumé : c’est joli mais pas bon. Seul l’entrée (oeuf parfait aux champignons) était correcte, le reste a été renvoyé en cuisine sans que nous en ayons mangé la moitié. On a abandonné l’idée d’un dessert et on est sortis de table la faim au ventre. Donc non on ne va pas chez Monsieur, on ne testera pas le menu dégustation parce qu'à ce prix là on attend beaucoup plus en termes de services et de cuisine. Messieurs, il y a urgence de revoir votre copie !",2,2021-10-04
Monsieur Lancaster,". Pour une soirée romantique le cadre et l'accueil parfait. Déçus et loin de nos attentes pour un restaurant de cette gamme ! Pas assez de constance dans les mets : les amuse-bouches qui accompagnaient notre apéritif : sans aucun goût ! Mais vraiment sans aucun !!! Le plat principal côte de bœuf à la moelle sans recherche …. Très décevant : Hormis le cadre qui est très agréable, ni le service, ni la qualité des plats sont à la hauteur de l'addition. La présence du personnel beaucoup trop à nos petits soins … rendant ce moment presque incommodant... Il faut dire que nous n'étions que 3 couples dans la salle du restaurant ce samedi soir, le personnel n'avait donc d'yeux que pour nous ….. rendant cette ambiance pesante et lourde ! Trop c'est trop ! Nous ne garderons pas un souvenir ""bien fade"" de notre passage chez Monsieur.",2,2020-01-27
Monsieur Lancaster,"Moment suspendu - Merci. Après une équipe chaleureuse, service de qualité et repas de haute lignée. Nous aurons même la chance de visiter les cuisines. Moment privilégié à Paris. (Seul petit bémol, la glace au calvados) Bravo à l’équipe et bonne continuation !",5,2019-11-21
Monsieur Lancaster,"Grâce à une réservation et promotion la fourchette, je suis allé avec mon fils dîner à Monsieur Restaurant. L’accueil est très bon, on nous explique brièvement l’histoire du nom du restaurant, sympathique. Nous choisissons à la carte, tout a été très bon et bien présenté, le service est impeccable, le choix des vins est pertinent, très bon Gigondas Raspail Ay, bien que j’ai dû réclamer la carte des vins. La salle à manger est superbe, très cosy, bon tempo dans le service. Qui plus est grâce à la fourchette réduction intéressante qui m’a permis de découvrir une très bonne et belle table. Merci au chef et à l’équipe pour ce très bon moment.",5,2019-11-04
Monsieur Lancaster,Repas d'été dans la cour intérieure qui serait géniale sans la présence des fumeurs qui empestent l'ambiance et empêchent de savourer les plats. Cuisine bien réalisée savoureuse. Bien présentée. Bon accord mets et verre au vin. Service très bien.,3,2019-08-24
Le Piano Perché,"Une parenthèse gustative enchantée dans un petit cocon chaleureux. Merci pour votre accueil, la beauté et la qualité de vos mets, un régal culinaire.",5,2024-12-02
Le Piano Perché,"Très bon! Cadre charmant, piano en toile de fond, bonne ambiance, personnel adorable et une cuisine délicieuse ! Des produits frais, de saison et de très bonne qualité nous nous sommes régalés de l’entrée au dessert!",5,2024-11-15
Le Piano Perché,Tres bon plat. La mousse au chocolat en dessert était top. Tres bon service. Restaurant dans un coin tres sympas en dehors des lieux touristiques.,4,2024-09-29
Le Piano Perché,"Juste à côté de la très touristique rue Lepic, ce restaurant tenu par de véritables cuisiniers (pas de plats pré cuit) est vraiment bon. Accueil souriant, plats préparés à la commande, excellents. Mention spéciale à la chantilly maison délicatement parfumée à la vanille. Petit bémol l’eau gazeuse vendue en carafe ressemble plus à du soda stream, même si elle est vendue au prix de celle en bouteille.",5,2024-08-16
Le Piano Perché,"Un peu à l'écart des circuits touristiques, un petit restaurant plein de charme avec une décoration très réussie. Accueil souriant, service précis. Une carte courte, des plats originaux, des assiettes copieuses et pleines de saveurs. Une vraie réussite !",5,2024-07-14
Le Piano Perché,Niché au cœur de Montmartre ce restaurant bénéficie d’un service discret et efficace avec le sourire. Les plats sont raffinés et savoureux de l’entrée au dessert. Nous avons pris en entrée l’œuf parfait et les ravioles de gambas original et délicieux. Ensuite nous avons pris le dos de cabillaud et sa mousseline de petits pois. Un sans faute ! Pour le dessert le crémeux mangue passion et ses fraises et mon amie a choisi le pure chocolat en 3 textures. Tout simplement topissime !! C’est un restaurant que je recommande,5,2024-07-02
Le Piano Perché,"Un drôle de nom, mais perchés, ils le sont vraiment tout en haut des meilleurs restaurants de Paris ! C’est un sans-faute ! Le chef est excellent, des produits frais et beaucoup d’inventivité ! Quant au service, virevoltant avec conseils judicieux, connaissance parfaite des plats et amabilité au top, le chef et sa serveuse forment un duo imbattable ! Le jeudi un pianiste avec de jolies mélodies, qui accompagne doucement la soirée.",5,2024-04-19
Le Piano Perché,"Excellente table, produits de saison et cuisine raffinée, dans un cadre agréable. Accueil chaleureux et piano bar le jeudi pour une ambiance cosy. Prix en rapport avec la qualité et le raffinement des plats. Top !",5,2024-03-22
Le Piano Perché,"Tres agréable restaurant, petite terrasse dans une rue typique de Montmartre (si le temps le permet;-) Gastronomie fine. Ideal pour une pose sur la butte Montmartre. Le bonus: Jeudi soir, animation musicale tres sympathique",5,2023-10-01
Le Piano Perché,Tout était délicieux de l’entrée jusqu’au dessert! Une cuisine raffinée avec un très bon rapport qualité prix. Le cadre est chaleureux et l’accueil très sympathique.,5,2023-07-16
Le Piano Perché,Très bonne cuisine fraîche et savoureuse. Gaspacho goûteux. Vin bien adapté aux plats. Accueil souriant et service efficace. Ambiance chaleureuse.,5,2023-07-12
Le Piano Perché,Service impeccable avec beaucoup de sourires ! Cuisine délicieuse avec pour notre part un coup de cœur pour le cochon qui était à tomber ! Tout était superbe et nous recommandons vivement cette perle dans le quartier de Montmartre ! Bravo à toute l’équipe du piano perché!,5,2023-06-07
Le Piano Perché,"Je dis OUI à l’accueil, OUI à la présentation et qualité des plats, OUI à l’équilibre des saveurs! De l’entrée au dessert, aucune déception! Le tartare de veau, est juste parfait par sa fraîcheur, sa douceur, un doux mélange citron vert, sésame. Belle cuisson du filet de canard et son miel du maquis! Chocolat pur en dessert….. Une adresse à retenir et à partager!",5,2023-02-11
Le Piano Perché,"Belle déception cette fois ci! Mauvais accueil en salle du serveur, manque d’écoute et visage totalement fermé. Cette désagréable impression de déranger. Côté cuisine, un rdv manqué. Plats sans grande originalité, un crabe décortiqué qu’on dirait sorti de sa carcasse en conserve. Clairement pas à la hauteur du prix que nous avons trouvé bien perché par rapport à l’assiette proposé.",2,2023-01-21
Le Piano Perché,"Je ne comprends pas les avis négatifs et je vous conseille vivement de vous faire votre propre expérience, vous ne serez pas déçus ! Un cadre très agréable, une équipe souriante et vraiment très gentille, des plats délicieux .. nous avons réellement passé une superbe soirée du début à la fin, merci le piano perché 🙂",5,2022-09-13
Madang,"Bon restaurant coréen, un excellent accueil et service. Le personnel attentionné avec des explications concernant les plats et comment les déguster. J'ai beaucoup apprécié les boissons typiques dont le vin de prune ! Merci pour un bon moment et la découverte de la cuisine coréenne.",4,2023-11-23
Madang,"Excellent accueil et excellent repas ! Le restaurant est spacieux et bien agencé ! Les serveurs sont efficaces, souriants et sympathiques ! Le repas était délicieux ! Nous y retournerons !!!",5,2023-08-27
Madang,"Lieu agréable, moderne et spacieux. Serveuse très aimable et souriante. Cuisine très correcte... mais on nous pousse dehors avec beaucoup d'insistance dès 22h30 un vendredi soir, alors qu'il y a encore plusieurs tables où les personnes mangent ! A peine notre dessert terminé, on nous apporte l'addition sans nous demander si nous voulons un café. Puis, une dame vient nous indiquer que le restaurant ferme dans 5 minutes, alors que beaucoup de personnes sont encore à table! C'est très désagréable et gâche tout notre dîner",3,2023-08-08
Ono Sushi,"Très bon restaurant japonais avec un accueil et un service sympathique. Les plats sont délicieux. Fait rare pour être signalé, les sashimis sont servis sur une assiette de glace pour en conserver toute la fraîcheur. On ne trouve plus beaucoup de restaurant parisien ayant cette attention quant à la qualité des plats servis.",5,2023-11-10
Ono Sushi,"Dîner parfait au super resto japonais ! Saveurs délicieuses, service impeccable. Ambiance sympathique. À recommander!",5,2023-10-06
Ono Sushi,"Très belle carte pour entrées, hors d'oeuvre, plats, dessert, cocktails et vins - mets raffinés, service professionnel au sein d'un décor élégant à recommander - Sophie et Antoine",5,2023-09-11
Bap Sain,"Jolie découverte, bel accueil, super bon, belle présentation des plats. Explication des plats, on était un groupe de 15, et la dame a été d'une patience hors du commun avec nous. Je recommande vivement.",5,2024-10-01
Bap Sain,Très déçue par le bibimpap. Il est compris dans un menu à 19 euros avec 4 petits morceaux de poulet caramélisé. Il n'y a pas d'accompagnement comme dans les restaurants coréens. Seulement quelques pistaches fermentées (7 petites pistaches) et 5 petits légumes fermentés. J'ai demandé du Kimchi et elle a tout de suite amené. On dirait qu'ils font des économies. Concernant le bibimpap : Les champignons n'étaient pas cuits. Le bœuf avait un goût fort de viande pas marinée. Et il y avait un peu d'épinard un peu cru aussi. Il n'y avait pas autre chose dans le plat même pas un œuf. Bref ce n'était pas un bibimpap.,1,2024-03-04
Bap Sain,"Evitez cet endroit, nourriture dégueulasse, vraiment pas conseillé ! Je suis allée ce dernier 29 décembre aux alentours de 20h45 pour dîner avec des amis. On a payé presque 100 euros pour un des repas les plus dégueulasses jamais eu. J’ai dû suivre mon instinct et partir quand la serveuse a ramené une carafe d’eau dont la carafe était d’une saleté pas possible, tachée de partout et avec des entrées minuscules que sûrement venaient de décongeler mais d’un goût beurk. On a commandé un bibimpap avec un œuf et la viande et deux plats de viande accompagnés d’un mini bibimpap. Viande ? Vraiment ??? C’étaient des morceaux de viande remplis de graisse décongelée caoutchouteuse. Les légumes pas frais du tout ! Je ne croyais pas à mes yeux, j’étais en train de me faire purement arnaquer ! J’ai prêté attention un peu au restaurant, nappe tachée, une sorte d’éventail à l’entrée avec des gros points de moisissure, j’ai vérifié plusieurs fois les notes sur Google, et je n’ai jamais compris comment un resto si dégue peut avoir une note de 4,6. Sincèrement, l’établissement ni le service ni le repas le vaut. Je suis allée aux toilettes avant de partir, acceptable, mais méfiez-vous des petites serviettes enroulées pour se sécher les mains, sûrement ils ne les lavent jamais et mettent les mêmes que les clients jettent dans le panier. Je suis tombée sur une pleine de rouge à lèvres. Beurk ! Passez votre chemin !!! Restaurant vide n’est jamais bon signe.",1,2024-01-02
Bap Sain,C’est toujours aussi bon ! Les plats ont été un peu désépicés pour qu’on se brûle moins. Cuisine très fine.,5,2022-08-17
Bap Sain,Soirée en famille dans ce restaurant coréen discret mais de bonne qualité. Très bon accueil (réservation conseillée). Nous avons pris une entrée et plat principal. Délicieux et vraiment coréen. Une très belle table.,5,2022-07-21
Bap Sain,Lieu très neutre mais musique agréable. J'ai pris menu midi semaine à 19 € avec choix entre deux entrées et deux plats. Avec mon amie nous avons pris le même plat le poulpe au bœuf épicé mais en entrée j'ai pris les raviolis vapeur au poulet et elle le poulet caramélisé. Les entrées étaient bonnes mais très petites ce qui surprend. Poulet caramélisé un peu épicé. Poulpe au bœuf épicé très épicé. Ne prenez pas tickets restaurant papier.,4,2022-06-10
Bap Sain,Incroyables raviolis crevettes + poulet caramélisé. Le poulet et bœuf sauté étaient délicieux ! Nous reviendrons ! Merci beaucoup pour ces découvertes culinaires.,5,2022-02-14
Bap Sain,"Découverte de ce restaurant grâce à des amis. Tout le repas fut excellent, le dessert au yuzu exceptionnel ! Bravo excellente adresse.",5,2021-10-27
Bap Sain,Parfait...! Adresse loin du boulevard et pourtant... Les produits sont frais et cuisinés... du goût de la qualité... et en plus l’accueil est agréable... bonne adresse à conserver !,5,2020-09-14
Bap Sain,Repas de très bon rapport qualité-prix dans un cadre reposant et zen. Accueil charmant et plats délicieux. A recommander.,5,2020-09-03
Bap Sain,"L'entrée et le plat nous ont conquis, les saveurs coréennes recherchées et une cuisine raffinée tout en subtilité, que c'est agréable également de dîner dans ce cadre serein et épuré où l'on peut discuter tranquillement. Peut-être compléter la carte des desserts pour qu'elle soit 100% maison (fondant au chocolat). Service au top pour ne rien gâcher, en tout cas nous reviendrons :-).",4,2020-08-15
Bap Sain,On a adoré ! Très raffiné.. excellente... la patronne très sympa. On va sans doute revenir... très belle expérience !,5,2020-07-24
Bap Sain,"Le cadre est sympa, déco très simple, la patronne (et serveuse) très accueillante et les bibimbap un délice. Déjà la troisième fois et c’est toujours aussi bon. Je recommande :)",4,2020-01-10
Bap Sain,"Très bonne surprise. Plats coréens de qualité qui s'adaptent aux saisons, cuisinés avec de bons produits. Cadre aéré permettant de manger dans la sérénité.",4,2019-11-23
Bap Sain,"Restauration coréenne de qualité, plats de saison et produits frais. Brochettes de crevettes et poulet à recommander ainsi que bulgogi. Accueil sympathique. Carte des vins plutôt élevée.",5,2019-11-01
Au Bistro,"Très chaleureux, service agréable, mets de qualité, bref rien à redire ! Allez y. Faut réserver peu de tables et beaucoup de fidèles",5,2024-02-20
Au Bistro,"Une excellente surprise ! C’est un petit bistrot mais super chaleureux, la cuisine est minuscule mais le chef s’en sort parfaitement bien. Tout est très copieux et très bon : poissons, viandes, desserts.",5,2023-09-29
Au Bistro,"Quelle bonne surprise dans ce quartier ! Excellent pâté en croute, asperges et joue de bœuf. L’accueil chaleureux et enjoué du patron vient compléter le plaisir de cette bonne soirée en famille.",5,2022-04-07
Au Bistro,"Patrons adorables Amaury et Sandrine. Des gens authentiques, drôles, cultivés et sans filtre. Le sas de décompression des gens importants du quartier sans en avoir l’air. Le top. Beaucoup d’habitués ce n’est pas pour rien. Les plats sont maisons sauf les frites mais on s’en fiche car tout est super bon. Un VRAI bistrot parisien comme il en reste peu. Et les touristes sont bluffés par cette vraie authenticité. BRAVO et merci",5,2022-03-27
Au Bistro,Un vrai bistrot parisien Fait maison délicieux un régal N’hésitez pas à prendre la terrine en entrée et la mousse au chocolat du dessert Accueil très sympathique et le vin rosé du patron est excellent également Adresse à conseiller On n’y reviendra,5,2022-03-16
Au Bistro,"Un vrai moment de convivialité et de bonne chère! On est bien Au bistro, on mange, on profite, on discute, on profite… une enclave de félicité au milieu du faubourg furieux!",5,2022-02-24
Au Bistro,"Petit bistrot comme on les aime, une assiette avec des bons produits. Accueil trés convivial dans une ambiance de franche camaraderie. Je recommande!",4,2021-10-21
Au Bistro,"Accueil charmant, personnel très agréable et serviable. Les plats sont simples mais très bons et avec utilisation de produits de qualité.",4,2021-09-29
Au Bistro,"Très décevant par rapport à ce que l’on pourrait attendre dans le quartier. Il faut plutôt observer et écouter en souriant le meilleur client du bar qui n’est autre que le patron. Un grand classique, finalement. Et la patronne s’y entend pour que le verre de monsieur ne soit jamais vide, sans doute une manière de porter la culotte, comme on dit. La cuisine est comment dire, très approximative… Les lentilles du petit salé sont plutôt à l’état de purée. La purée de lentille, ça pourrait être original. Mais il faudrait que ça soit maîtrisé… Les vins sont moyens et chers. Un autre point de vigilance est la propreté. Assez approximative aussi. Et si l’on veut continuer à sourire, on pourrait se souvenir de cet épisode de l’Aile ou la Cuisse : « where are the toilets please ? » réponse : « Au fond du couloir à gauche. Vous suivez les mouches ». Quant à l’addition, nous n’irons pas jusqu’à dire que l’on risque l’infarctus en la lisant mais au moins quelques palpitations. C’est très cher pour ce que c’est. Mais bon, quand on n’a pas les moyens, on pique-nique !",1,2020-10-30
Au Bistro,"Une ambiance de bistro parisien avec son décor et son ambiance ! Le patron est très sympa et l'accueil est chaleureux. On aperçoit les très beaux fromages qui composent l'assiette à 15 € et cela met en confiance ... Malheureusement les plats proposés, en dehors des soupes, sont catastrophiques ! 2 Francforts et des frites congelées pour la formule à 19 € ! Quant au tartare, il s'agissait d'une bouillie de viande à la moutarde. Quel dommage, si le cuisinier ne maitrise pas il serait judicieux de réduire la carte et de proposer des planches de charcuteries. Je note moyen en raison du cadre et de l'ambiance. Une vraie déception !",3,2020-01-11
Au Bistro,Un accueil incroyable ... Une cuisine simple et savoureuse Enfin un vrai bistro parisien... c est devenu rare !! Et le patron est un grand chanteur,4,2019-11-16
Au Bistro,"Personnel joyeux et souriant. Cadre très sympathique. Par contre une très grosse déception pour la cuisine. Les plats ne sont pas très copieux, très peu travaillés, cuisine trop simple, un amateur en cuisine pourrait faire les même plats...(ex. de plats : deux saucisses Frankfort avec frites (surgelées de base) / trois tranches de saumon fumé avec trois feuilles de salade et un carré de beurre)",3,2019-10-29
Au Bistro,"Superbe ambiance le soir, très bons repas le midi, atypique pour le quartier, je recommande d’y aller, un vrai bistro parisien !",5,2019-09-04
Au Bistro,"J'adore venir ici après le bureau me détendre avec des vins au verre et un plateau de charcuterie. Endroit très au dessus des adresses Very Nice People du quartier, souvent chères et superficielles. Ici, tout le monde cotoie tout le monde sans façon, en écoutant Johnny Halliday ou Céline Dion dans une ambiance joyeuse et conviviale. Patron blagueur. Le top : y passer la soirée en regardant un match du PSG !",4,2019-03-06
Au Bistro,En ballade dans le quartier avons pris cette rue et tombé sur le bistrot Tout le monde se connaît Avons choisi un plat simple une viande un peu filandreuse et du gras Et des frites Les vins au verre sont dans les 5 EUROS Si on accepte l'ambiance et la convivialité c'est le bon endroit,3,2019-02-20
Chez Sukha,Excellent restaurant japonais à un prix très raisonnable. Des plats originaux et typiques servis dans une ambiance zen Ne passez pas votre chemin si vous êtes amateurs de restauration japonaise,5,2024-11-07
Chez Sukha,"Nous sommes arrivés en couple, certes, un peu tard. Nous n’aurions jamais dû nous arrêter là. Tout d’abord ma copine voulait commander un plat à base de riz. Le chef nous a dit qu’il n’y avait plus de riz, surprenant pour un restaurant asiatique. Elle ne pouvait donc quasiment rien prendre sur la carte et a donc pris des tempura crevettes avec une panure non cuite et des gyozas. Pour ma part j’ai pris un ramen, le pire ramen que j’ai mangé de ma vie. Les gens se plaignaient À l’intérieur de la longueur du temps d’attente. Pour notre part nous avions attendu 40 minutes quand d’autres gens étaient arrivés bien avant nous et commençaient déjà à rouspéter. Bref trop le seum tout ca pour 30€ …",1,2024-01-19
Chez Sukha,"Aussi petit qu’un street food. Ou une soucca pour fête hébraïque d’automne. Avec un seul musicien au piano des plats, au service des deux tables et comptoir étroit du boui-boui. Mais la mélodie est bonne. Sur un menu aux étapes standards du japonais cantinier, la soupe d’ouverture est parfumée, la salade mesclun de bon goût, le poisson est frais, tranché copieux et savoureux. Un recoin d’étape pour déjeuner qui ne se devine pas en passant devant.",4,2023-01-21
Chez Sukha,"Un très agréable déjeuner avec mes amis. Des plats délicieux, traditionnels japonais qui rassasient parfaitement. Un endroit cosy parfait pour se retrouver et passer un bon moment",5,2022-06-01
Chez Sukha,"Nous avons lu tous les avis avant d y aller… et je n ai pas du tout le même avis. Le restaurant a en apparence tout d un japonais mais à voir dans son assiette, on est loin du traditionnel maitre sushi. Les coupes des poissons sont faites grossièrement, et les makis ne sont pas correctement roulés… si le principe est de proposer la cuisine japonais façon fusion… alors why not! Mais si c est la volonté de se presenter dans les standards japonais alors passez votre chemin! Grande deception…",2,2022-03-23
Chez Sukha,"Superbe découverte que ce restaurant situé juste en bas de chez moi. Nous avons pris des sushis à emporter, attente correcte, service agréable, prix très raisonnables pour la qualité à Paris ! Je recommande sans hésiter et y retourne sans cesse",5,2020-10-19
Chez Sukha,Restaurant excellent. Premièrement c'est un vrai restaurant japonais (très loin des pseudo restaurant japonais que l'on trouve partout)! C’est un petit endroit cosy vous transporte au Japon dans les ruelles des restaurant authentiques. Les plats ont beaucoup de goût et j'ai pu manger des choses que je n'avais jamais essayé ou vu auparavant. La fraîcheur des certains plats/ dessert se ressent et cela est très agréable. J'y retournerai très bientôt!,5,2020-09-20
Chez Sukha,"Tout est dans le titre, rien a redire.. nous avons un menu 2 pers. Soupe miso, salade, gyoza, takoyaki, okonomiyaki, ramen.. Tout est délicieux, le service discret, et les prix sont très raisonnables ! Dès que nous pourrons nous y retournerons",5,2020-07-07
Chez Sukha,"Un excellent déjeuner dans ce restaurant! Nous y avons mangé des sushis comme on trouve rarement (voire jamais) à Paris. Un riz fin et digeste, de généreuses tranches de poissons, tout est parfaitement assaisonné. Le service est discret et sympathique, l’attente tout à fait correcte. A part les sushis, makis et sashimi, on retrouve d’autres spécialités japonaises comme des takoyaki, des donburi ou encore des okonomiyaki. Le mélange des genres peut surprendre mais tout est préparé avec beaucoup de finesse et la qualité est là! Côté prix, les menus sont entre 15 et 20€, plus que raisonnable pour la qualité et la quantité. Je recommande très vivement ce restaurant et ne manquerait pas d’y retourner rapidement.",5,2020-07-05
Chez Sukha,Petit restaurant étroit avec une très bonne cuisine japonaise traditionnelle de qualité à découvrir absolument. Bon service,5,2020-02-16
Chez Sukha,"La salle est petite mais très authentique, décorations en bois, plantes, jolies lumières. En revanche l'isolation est assez mauvaise et comme nous étions en plein hiver la température intérieur était un peu juste. Le personnel est gentil, mais la serveuse était un peu ""timide"". Comme elle nous a servi sans un mot et que nous ne savions pas à quoi ressemblait nos plats respectifs, il y a eu cafouillage et j'ai regardé mon amie manger la moitié de mon entrée en croyant qu'il s'agissait de son plat. On aurait apprécié un service un peu plus ""présent"";) Du côté de la cuisine en revanche aucun bémol, tout est préparé sur place, c'était délicieux. La quantité est là, la qualité aussi. J'ai pris des suchis/makis et mes amis des donburis, nous nous sommes tous régalés. Point de vue tarifs le restaurant est très honnête, j'ai payé 14€ pour un menu avec soupe, salade (avec du saumon dedans !), six sushis saumon et six makis californias. Malgré quelques imperfections qui m'empêchent de mettre le 5/5 à ce restaurant, je le recommande à tous. C'est une très bonne adresse.",4,2020-01-23
Chez Sukha,"Un voyage au Japon sans quitter Paris, le cadre est mignon et les plats parfaits. Le meilleur de la ville",5,2019-08-23
Chez Sukha,Un sans faute pour ce petit restaurant japonais de quartier. Tout est bon et frais. Les sushi n'ont rien à voir avec ceux que l'on trouve par ailleurs et l'ambiance y est chaleureuse.,5,2019-07-20
Chez Sukha,Tout était très bon. Ils sont très aimables. Tarifs très raisonnables: 13€ soupe salade et plat. Deco sympa. Un très bon souvenir. Nous recommandons. Attention: petite salle !,5,2019-06-16
Chez Sukha,"Sushis rafinés avec du poisson de qualité, plats japonais delicieux (Okinomiyaki notamment +++)... le tout dans un cadre très agréable et avec un service attentionné !",5,2019-04-21
Kirin,"Excellent déjeuner passé dans ce restaurant. Il est bien situé, ce qui est parfait pour y manger pendant une pause en journée de travail, et présente un menu varié de mets japonais délicieux. Ca va des sushis et makis à des rolls atypiques qui proposent des saveurs originales et exquises, à essayer vraiment. En terme de cadre, restaurant est très beau, et l’équipe sympathique et serviable. Et les prix sont très bas comparés aux autres enseignes de nourriture japonaise connues. Un restaurant à vraiment visiter",5,2024-06-11
Kirin,"Une belle surprise! Les plats sont bons, les produits sont frais, l’accueil très chaleureux. J’ai photographié les brochettes car elles sont délicieuses. Je recommande !",5,2023-05-06
Bistrot Instinct,"Très bon déjeuner,service adorable,très bonne ambiance .Nous reviendrons . Rapport qualité/prix imbattable . Merci.",5,2024-12-18
Bistrot Instinct,"Très bonne soirée dans le restaurant. Le tartare de Daurade en entrée était frais et savoureux,tout comme en plat le filet de turbot avec châtaigne et potimarron. Très bon mariage des saveurs. En prime les serveurs sont sympathiques.",5,2024-12-08
Bistrot Instinct,"Personnel très agréable et à l’écoute des clients. Ils font tout pour que notre expérience soit agréable. Le cadre est sobre,belle salle à l’étage avec poutres apparentes,intimité de chaque table. Repas délicieux,des plats originaux,des saveurs du cocktail au dessert. Nous nous sommes régalés.",5,2024-11-30
Bistrot Instinct,Très bon service. Joli restaurant et bon rapport qualité prix. Les serveurs sont souriants et accueillant. Pas mal de touristes.,4,2024-11-21
